ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2021-23048,"VULNERABILITY in GPRS Tunneling Protocol (GTP) iRules commands or GTP profile configuration on BIG-IP versions 16.0.x before 16.0.1.2, 15.1.x before 15.1.3.1, 14.1.x before 14.1.4.3, 13.1.x before 13.1.4.1, and all versions of 12.1.x and 11.6.x, allows undisclosed GTP messages to trigger a termination of the Traffic Management Microkernel (TMM). This vulnerability can be exploited by attackers to disrupt the normal operation of the affected system.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",N,L,N,N,U,N,N,H
CVE-2016-4718,"Buffer overflow in FontParser in Apple iOS before 10, OS X before 10.12, tvOS before 10, and watchOS before 3 allows remote attackers to obtain sensitive information from process memory via a crafted font file.

PROBLEM TYPE: Buffer overflow
AFFECTED COMPONENTS: FontParser in Apple iOS before 10, OS X before 10.12, tvOS before 10, and watchOS before 3
IMPACT: Allows remote attackers to obtain sensitive information from process memory
ATTACK VECTOR: Crafted font file","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: N
a: N",N,L,N,N,U,H,N,N
CVE-2020-7311,"Privilege Escalation vulnerability in the installer in McAfee Agent (MA) for Windows prior to 5.6.6 allows local users to assume SYSTEM rights during the installation of MA via manipulation of log files.

PROBLEM TYPE: Privilege Escalation in Installer
AFFECTED COMPONENTS: McAfee Agent (MA) for Windows versions prior to 5.6.6
IMPACT: Local users can assume SYSTEM rights
ATTACK VECTOR: Manipulation of log files during installation

This vulnerability allows local users to escalate their privileges to SYSTEM level during the installation of McAfee Agent on Windows systems by manipulating log files. This could potentially lead to unauthorized access, data theft, and other malicious activities on the affected system. It is crucial for users to update to version 5.6.6 or later to mitigate this security risk.","av: L
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: H",L,L,L,N,U,H,H,H
CVE-2021-2032,"Vulnerability in the MySQL Server product of Oracle MySQL (component: Information Schema) allows a low privileged attacker with network access via multiple protocols to compromise MySQL Server. This easily exploitable vulnerability affects supported versions 5.7.32 and prior and 8.0.22 and prior. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Server accessible data, leading to confidentiality impacts. The problem type in the affected component (Information Schema) causes unauthorized read access when exploited through network access, potentially compromising the MySQL Server.","av: N
ac: L
pr: L
ui: N
s: U
c: H
i: N
a: N",N,L,L,N,U,H,N,N
CVE-2017-9820,"VULNERABILITY in National Payments Corporation of India BHIM application 1.3 for Android's custom keypad allows attackers to bypass authentication, leading to unauthorized access to sensitive information. This vulnerability affects the input element of the custom keypad, which is accessible to the Accessibility service. Attackers can exploit this by using the custom keypad to input credentials, bypassing the authentication process. This type of attack can result in unauthorized access to user accounts and financial information.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",L,L,N,N,U,H,H,N
CVE-2019-6538,"The lack of authentication and authorization in the Conexus telemetry protocol used within various Medtronic cardiac devices allows an attacker with nearby access to inject, replay, modify, and intercept data during telemetry communication. This vulnerability enables the attacker to read and write memory values in the implanted cardiac devices, potentially leading to unauthorized changes in the device's memory. The affected software components include Medtronic MyCareLink Monitor versions 24950 and 24952, CareLink Monitor version 2490C, CareLink 2090 Programmer, and various models of CRT-D and ICD devices such as Amplia, Claria, Compia, Concerto, Consulta, Evera, Maximo II, Mirro, Nayamed ND, Primo, Protecta, Secura, Virtuoso, Visia AF, and Viva. The attack vector for this vulnerability is through short-range access to the affected product when its radio is turned on.","av: A
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",A,L,N,N,U,H,H,H
CVE-2021-33003,"WEAK HASHING ALGORITHM in Delta Electronics DIAEnergie Version 1.7.5 and prior causes PASSWORDS TO BE RETRIEVED IN CLEARTEXT when an attacker exploits the vulnerability. This vulnerability allows an attacker to easily access sensitive information, potentially leading to unauthorized access to the system and compromising user data.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2023-0016,"SQL Injection vulnerability in SAP BPC MS 10.0 - version 810 allows an unauthorized attacker to execute crafted database queries. This vulnerability can be exploited by an attacker to access, modify, and/or delete data from the backend database. The impact of this vulnerability is significant as it could lead to unauthorized access to sensitive information and potential data manipulation. The affected software component is SAP BPC MS 10.0 - version 810. The attack vector for this vulnerability is through executing crafted database queries.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2023-32602,"Cross-Site Request Forgery (CSRF) vulnerability in the LOKALYZE CALL ME NOW plugin versions <= 3.0 allows attackers to perform unauthorized actions on behalf of authenticated users. This type of attack can lead to various impacts such as unauthorized data modification, account takeover, or unauthorized transactions. The vulnerability affects all versions of the LOKALYZE CALL ME NOW plugin up to version 3.0. Attackers can exploit this vulnerability by tricking authenticated users into visiting a malicious website or clicking on a specially crafted link, leading to the execution of unauthorized actions without the user's consent.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2018-5271,DENIAL OF SERVICE in Malwarebytes Premium 3.3.1.2183 driver file (FARFLT.SYS) allows local users to cause a denial of service (BSOD) or possibly have unspecified other impact when not validating input values from IOCtl 0x9c40e008. This vulnerability may be exploited by local users to trigger a Blue Screen of Death (BSOD) or potentially lead to other unspecified impacts.,"av: L
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",L,L,N,N,U,N,N,H
CVE-2023-3724,"Vulnerability in TLS 1.3 client implementation in wolfSSL (CVE-2023-3724) allows for a predictable buffer usage in the Input Keying Material (IKM) value generation when neither a PSK extension nor a KSE extension is received from a malicious server. This could lead to a compromised session master secret key, enabling an eavesdropper to reconstruct it and potentially access or manipulate message contents in the session. The issue does not affect server validation or expose private key information, but could result in an insecure TLS 1.3 session if not controlling both sides of the connection. Updating the wolfSSL version is recommended to mitigate this vulnerability.","av: N
ac: H
pr: N
ui: N
s: U
c: H
i: H
a: N",N,H,N,N,U,H,H,N
CVE-2020-29504,"Missing Required Cryptographic Step Vulnerability in Dell BSAFE Crypto-C Micro Edition versions before 4.1.5 and Dell BSAFE Micro Edition Suite versions before 4.5.2 allows attackers to exploit a problem in the cryptographic implementation. This vulnerability can lead to severe impacts on the security of the affected software components. Attackers can potentially exploit this vulnerability through various attack vectors, compromising the confidentiality, integrity, and availability of the cryptographic operations performed by the affected software.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2023-26361,"Path Traversal in Adobe ColdFusion versions 2018 Update 15 and earlier, as well as 2021 Update 5 and earlier, allows for Arbitrary file system read due to an Improper Limitation of a Pathname to a Restricted Directory vulnerability. This vulnerability can be exploited without user interaction, but administrator privileges are required. Attackers can potentially access sensitive files on the server, leading to unauthorized disclosure of information.","av: N
ac: L
pr: H
ui: N
s: U
c: H
i: N
a: N",N,L,H,N,U,H,N,N
CVE-2021-42111,"VULNERABILITY in RCDevs OpenOTP app versions 1.4.13 and 1.4.14 for iOS allows for PIN code retrieval on jailbroken devices, leading to unauthorized access. The issue lies in the storage of the PIN code, which can be exploited by attackers. The vulnerability is mitigated in IOS app version 1.4.1631262629 by implementing a hash PIN code storage mechanism. This vulnerability poses a significant security risk as it enables attackers to access sensitive information stored within the application.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2023-46131,"DENIAL OF SERVICE in Grails framework data binding causes JVM CRASH or denial of service when a specially crafted web request is made. Any Grails framework application using Grails data binding is vulnerable to this issue. An attacker can exploit this vulnerability by sending a malicious web request, leading to a JVM crash or denial of service. This issue has been patched in versions 3.3.17, 4.1.3, 5.3.4, and 6.1.0.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",N,L,N,N,U,N,N,H
CVE-2022-24671,VULNERABILITY in Trend Micro Antivirus for Max 11.0.2150 and below allows for LINK FOLLOWING PRIVILEGE ESCALATION when a local attacker exploits the ability to modify a file during the update process. This vulnerability could result in the attacker escalating their privileges on the target system. The attacker must first have the capability to execute low-privileged code on the system in order to exploit this vulnerability.,"av: L
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: H",L,L,L,N,U,H,H,H
CVE-2020-35624,"Vulnerability in the SecurePoll extension for MediaWiki through 1.35.1 allows for unintended disclosure of voting process details. An attacker could exploit this issue by accessing the non-admin vote list, which contains full vote timestamps. This information leakage could provide insights into the voting process, potentially compromising the integrity and confidentiality of the election. This vulnerability falls under the information disclosure problem type and affects the SecurePoll extension in MediaWiki. The impact of this vulnerability is the potential compromise of voting process confidentiality. The attack vector involves accessing the non-admin vote list to obtain full vote timestamps.","av: N
ac: L
pr: N
ui: N
s: U
c: L
i: L
a: N",N,L,N,N,U,L,L,N
CVE-2017-14360,"Denial of Service (DoS) vulnerability in HPE Content Manager Workgroup Service v9.00 allows remote attackers to exploit the vulnerability, potentially leading to a Denial of Service (DoS) attack. This vulnerability affects the Workgroup Service component of HPE Content Manager v9.00. Attackers can exploit this vulnerability remotely, causing the affected service to become unresponsive and denying legitimate users access to the service.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",N,L,N,N,U,N,N,H
