ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2022-40529,"Improper access control in the kernel causes memory corruption when processing a mapping request from the root process. This vulnerability impacts the integrity and stability of the system, potentially allowing unauthorized modification or disruption of system processes. The affected components are primarily within the kernel's memory management subsystem. The attack vector is typically through a maliciously crafted mapping request sent by the root process.","av: L, ac: L, pr: L, ui: N, s: U, c: N, i: H, a: H",L,L,L,N,U,N,H,H
CVE-2017-12628,"Java de-serialization issue in the JMX server embedded in Apache James, which is also used by the command line client, causes the execution of arbitrary commands when exploited. This vulnerability primarily affects the JMX server component of Apache James and can be used as an attack vector for privilege escalation. However, as James exposes JMX socket by default only on local-host, the impact of this vulnerability is limited to local systems. The issue has been addressed in the release 3.0.1 which upgrades the incriminated library.","av: L, ac: L, pr: H, ui: N, s: U, c: H, i: H, a: H",L,L,H,N,U,H,H,H
CVE-2022-30025,"SQL Injection vulnerability in the ""/Framewrk/Home.jsp"" file (POST method) within the tCredence Analytics iDEAL Wealth and Funds - 1.0 software allows authenticated remote attackers to inject malicious SQL code. This issue arises due to the improper sanitization of the ""v"" parameter. The impact of this vulnerability is that it could potentially allow an attacker to manipulate SQL queries, leading to unauthorized access, data corruption, or data loss. The attack vector is network-based, requiring the attacker to send crafted data to the affected component.","av: N, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",N,L,L,N,U,H,H,H
CVE-2018-5253,An infinite loop issue in the AP4_FtypAtom class within Core/Ap4FtypAtom.cpp in Bento4 version 1.5.1.0 causes a denial of service when a maliciously crafted MP4 file triggers size mishandling.,"av: N, ac: L, pr: N, ui: R, s: U, c: N, i: N, a: H",N,L,N,R,U,N,N,H
CVE-2024-21087,"A vulnerability in the Group Replication Plugin of Oracle MySQL Server, specifically affecting versions 8.0.36 and prior as well as 8.3.0 and prior, can lead to significant availability impacts. This easily exploitable issue allows a high privileged attacker with network access via multiple protocols to compromise the MySQL Server. Successful exploitation of this vulnerability can result in the unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of the MySQL Server. The attack can be executed remotely and requires a high level of privileges, with no user interaction needed. The vulnerability does not affect the confidentiality and integrity of the system but has a high impact on its availability.","av: N, ac: L, pr: H, ui: N, s: U, c: N, i: N, a: H",N,L,H,N,U,N,N,H
CVE-2022-36952,"A hard-coded credential vulnerability in Veritas NetBackup OpsCenter's VxSS subsystem causes potential unauthorized access and exploitation when these credentials are discovered and misused. This issue affects versions 8.x through 8.3.0.2, 9.x through 9.0.0.1, 9.1.x through 9.1.0.1, and 10 of the software.","av: N, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",N,L,L,N,U,H,H,H
CVE-2020-0321,"An out-of-bounds write issue in the MP3 extractor of Android 11 can lead to remote code execution when uninitialized data is exploited. This vulnerability does not require any additional execution privileges, but user interaction is necessary for its exploitation. The affected product is Android, specifically version 11, with the Android ID: A-155171907.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2023-5229,"Cross-Site Scripting (XSS) vulnerability in the E2Pdf WordPress plugin versions prior to 1.20.20 causes potential security risks when high privilege users manipulate unsanitized and unescaped settings, even when the unfiltered_html capability is disallowed. This could allow attackers to inject malicious scripts and compromise the website, leading to potential data theft, website defacement, or other malicious activities.","av: N, ac: L, pr: H, ui: R, s: C, c: L, i: L, a: N",N,L,H,R,C,L,L,N
CVE-2020-6505,"A Use-After-Free problem in the speech component of Google Chrome versions prior to 83.0.4103.106 causes a potential sandbox escape, impacting the security of the system. This vulnerability can be exploited when a remote attacker uses a specially crafted HTML page as an attack vector.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2020-24585,"An issue in the DTLS handshake implementation in wolfSSL before 4.5.0 causes potential data exposure when clear DTLS application_data messages in epoch 0 are not handled correctly. This problem arises due to the software's failure to produce an out-of-order error for these messages, instead returning them to the application. This vulnerability could be exploited by an attacker to gain unauthorized access to sensitive information.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: N, a: N",N,L,N,N,U,H,N,N
CVE-2018-21010,"A heap buffer overflow problem in OpenJPEG versions before 2.3.1, specifically within the 'color_apply_icc_profile' function in 'bin/common/color.c', causes potential system compromise when malicious actors exploit this vulnerability. This issue allows attackers to execute arbitrary code or cause a denial of service, thereby impacting the system's confidentiality, integrity, and availability.","av: L, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",L,L,N,R,U,H,H,H
CVE-2021-28470,"A Remote Code Execution vulnerability in Visual Studio Code's GitHub Pull Requests and Issues Extension can cause unauthorized access and control over the system when a malicious actor exploits the flaw in the extension's handling of pull requests and issues. This could potentially allow the attacker to execute arbitrary code on the victim's system, leading to a complete compromise of the system's integrity, confidentiality, and availability.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2023-2097,"An SQL Injection vulnerability in the unknown functionality of the file /classes/Master.php within SourceCodester Vehicle Service Management System 1.0 causes critical impact when the argument 'id' is manipulated. This vulnerability, identified as CVE-2023-2097 and VDB-226105, allows remote attackers to potentially exploit the system. The exploit details have been publicly disclosed, increasing the risk of potential misuse.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2017-0595,"An elevation of privilege vulnerability in the libstagefright component of Mediaserver in Android versions 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1 causes potential execution of arbitrary code within the context of a privileged process when a local malicious application is utilized as an attack vector. This issue is of high severity as it could be exploited to gain local access to elevated capabilities, which are typically not accessible to third-party applications. Android ID for this vulnerability is A-34705519.","av: L, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",L,L,N,R,U,H,H,H
CVE-2016-3153,"Arbitrary PHP code execution vulnerability in the filtrer_entites function of SPIP 2.x before 2.1.19, 3.0.x before 3.0.22, and 3.1.x before 3.1.1 allows remote attackers to execute arbitrary PHP code and potentially gain unauthorized access or control when adding content. This vulnerability can lead to serious impact including data loss, unauthorized access, and potential system takeover.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2018-20448,Cross-Site Scripting (XSS) vulnerability in the Database name field of Frog CMS 0.9.5 causes the execution of arbitrary web scripts or HTML when a malicious input is inserted into the /install/index.php URI.,"av: N, ac: L, pr: N, ui: R, s: C, c: L, i: L, a: N",N,L,N,R,C,L,L,N
CVE-2021-34795,"Unauthenticated remote access and command injection vulnerabilities in the web-based management interface of Cisco Catalyst PON Series Switches ONT can lead to unauthorized login, command execution, and configuration modification when the Telnet protocol is enabled.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2019-9853,"A URL decoding flaw in LibreOffice's macro handling mechanism causes arbitrary macro execution when a specially crafted document is opened. This vulnerability impacts the security settings of LibreOffice, allowing macros within the document to bypass these settings. The affected components are LibreOffice 6.2 series versions prior to 6.2.7 and LibreOffice 6.3 series versions prior to 6.3.1. The attack vector is a document that has been manipulated to exploit this flaw. Despite correctly detecting the presence of macros and alerting the user, the security settings fail to control the execution of these macros.","av: D, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",D,L,N,R,U,H,H,H
CVE-2022-41675,"Code Injection vulnerability in the form content of Raiden MAILD Mail Server website allows remote attackers with general user privilege to execute arbitrary system operations or disrupt service. This impact occurs when other users export the maliciously injected form content as a CSV file, serving as the attack vector.","av: N, ac: L, pr: L, ui: R, s: U, c: H, i: H, a: H",N,L,L,R,U,H,H,H
CVE-2022-1497,Inappropriate implementation in the Input component of Google Chrome prior to 101.0.4951.41 causes content spoofing of cross-origin websites when a remote attacker utilizes a crafted HTML page as the attack vector.,"av: N, ac: L, pr: N, ui: R, s: C, c: L, i: N, a: N",N,L,N,R,C,L,N,N
CVE-2022-35517,"Command Injection vulnerability in the adm.cgi component of WAVLINK WN572HP3, WN533A8, WN530H4, WN535G3, WN531P3 devices causes unauthorized execution of arbitrary commands when parameters such as web_pskValue, wl_Method, wlan_ssid, EncrypType, rwan_ip, rwan_mask, rwan_gateway, ppp_username, ppp_passwd and ppp_setver are manipulated in the /wizard_router_mesh.shtml page. This lack of input validation can lead to potential system compromise, allowing attackers to execute arbitrary commands with the privileges of the application.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2019-6211,"A memory corruption issue in iOS and macOS software components causes arbitrary code execution when processing maliciously crafted web content. This problem was addressed with improved state management and is fixed in iOS 12.1.3, macOS Mojave 10.14.3.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2022-36399,"An Exposure of Sensitive Information to an Unauthorized Actor vulnerability in BoxyStudio's Booked - Appointment Booking for WordPress | Calendars software can lead to unauthorized access and potential misuse of sensitive data when exploited. This issue affects all versions of Booked - Appointment Booking for WordPress | Calendars before the 2.4.4 update. The vulnerability can be exploited by an unauthorized actor through undisclosed attack vectors, potentially compromising the confidentiality of the system.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: N",N,L,N,N,U,H,H,N
